longitude,latitude,Aerosol_Index,Temperature_2m,Wind_U,NO2_Density,HCHO_Density,Actual_PM25
113.80980913331248,-2.495070701641971,-0.7093498131017976,28.616029381457736,-0.7369898263319039,4.7605437574760974e-05,0.00016166054857174155,16.987605580655405
112.57462561764814,-2.0998119766293817,-0.4701549579772521,28.50506294627246,-0.9984697103500367,4.9093385120163806e-05,0.00018488977821811512,23.405514053079507
115.2920293521097,-0.6669990984587447,-0.5290970719740339,27.829194287900577,-0.15269123330528356,5.054820403749055e-05,0.00013934081810866767,21.701050064672465
111.63588614574324,-1.8033679328699395,-0.5392803979601659,27.92170248620306,-1.1886748487566725,4.562655226461512e-05,0.00010265689492725324,27.369091303168588
113.76040179268591,-2.840922086027987,-0.2704117534384617,28.062499288865126,-0.9358845625394653,4.96137731118456e-05,0.00015355926826054057,35.85714449833033
112.821662320781,-1.3092945266042026,-0.5908892028590207,27.383257872970034,-0.14889499729062305,4.636216574660732e-05,0.00011651223594137638,24.89333966745059
114.20506785832507,-3.0385514485342813,-0.3308832420551567,27.942993959968533,-0.9578202962875366,4.999948024952138e-05,0.00013517379797206417,31.753490755340287
111.53707146449008,-2.643292723521692,-0.35545405931554164,27.4892510732015,-1.404484611970407,5.0113698932641655e-05,0.00010225817275187554,28.552301719751945
114.00743849581877,-2.939736767281134,-0.5031559287452454,27.84050915094076,-0.866310512578046,4.9382039568194406e-05,0.00015727447183725492,22.64538735314648
114.10625317707192,-0.17292569219300788,-0.6536065676958093,26.253962806419167,-0.19321857705528359,4.47896236608851e-05,0.00012302229917497955,19.648402144085093
113.26632838642017,-2.34684867976225,-0.3672930324112806,28.499363317607447,-0.6096712439148514,5.100035842688473e-05,0.00019832719027335663,32.6191777446485
113.41455040829989,-1.2104798453510552,-0.5528017643262793,27.867774534814146,0.12843368230042637,4.957285985347109e-05,0.00012637064670563986,19.82130412877612
114.1556605176985,0.4199623953258763,-0.5400269459441521,23.252666751249308,-0.13435205265327735,4.027644275693273e-05,8.411496372054323e-05,12.051072309150886
111.24062742073065,-2.34684867976225,-0.4883167110687295,27.69814803982962,-1.3689124186833697,4.920006766747019e-05,0.00015083777071362377,31.31421244028164
113.01929168328729,-2.34684867976225,-0.16280061436132523,28.35184511255335,-0.7838806502613019,5.0871551390473314e-05,0.00016514787982481596,45.96903273992346
112.87106966140757,-2.198626657882529,-0.39095123626775485,28.496933967684583,-0.7871290769106077,4.988316451936476e-05,0.00015805645077877575,28.908949158322116
113.31573572704674,-1.4575165484839236,-0.522980257111022,28.32953487914284,-0.1080880974545891,4.853974730433806e-05,0.0001347808908389423,22.10826646432851
115.34143669273627,-1.2104798453510552,-0.5724264953796547,27.9974463615888,-0.23464637774008298,4.703406840846656e-05,0.00015580189051141828,21.912421388047857
113.31573572704674,-2.5938853828951185,-0.26658431628769746,28.248091375091917,-0.7255461112952527,5.1495485691001334e-05,0.00015021363797387946,36.570680502141066
113.46395774892646,-1.9021826141230869,-0.42804426229112286,28.62029129310895,-0.32729774492758296,4.9426679218058984e-05,0.00018287051731290694,28.893759559556425
113.5627724301796,-1.3092945266042026,-0.37040322780040086,28.107216206303406,0.056119078471336827,6.109703010231492e-05,0.0001830816204080996,35.56090531238675
112.52521827702157,-1.3587018672307762,-0.649358119863929,27.236282202638222,-0.5073085051995737,4.550703718132388e-05,0.00011675605776560192,10.082917571581932
113.85921647393906,-2.791514745401413,-0.5580205849743467,28.142550287128984,-0.8789937687508853,4.923690396454032e-05,0.00019277416932621017,21.333515984568006
